"Date";"Indoor Temperature";"Indoor Humidity";"Outdoor Temperature 1";"Outdoor Humidity 1";"Outdoor Temperature 2";"Outdoor Humidity 2";"Outdoor Temperature 3";"Outdoor Humidity 3";"Outdoor Temperature 4";"Outdoor Humidity 4";"Outdoor Temperature 5";"Outdoor Humidity 5"
"08.12.2008 21:51";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:52";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:53";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:54";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:55";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:56";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:57";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:58";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:59";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:00";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:01";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:02";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:03";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:04";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:05";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:06";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:07";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:08";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:09";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:10";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:11";"20.0";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:12";"20.0";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:13";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:14";"20.0";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:15";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:16";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:17";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:18";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:19";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:20";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:21";"20.0";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:22";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:23";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:24";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:25";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:26";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:27";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:28";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:29";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:30";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:31";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:32";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:33";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:34";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:35";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:36";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:37";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:38";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:39";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:40";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:41";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:42";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:43";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:44";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:45";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:46";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:47";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:48";"20.0";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:49";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:50";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:51";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:52";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:53";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:54";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:55";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:56";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:57";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:58";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 22:59";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:00";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:01";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:02";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:03";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:04";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:05";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:06";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:07";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:08";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:09";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:10";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:11";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:12";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:13";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:14";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:15";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:16";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:17";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:18";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:19";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:20";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:21";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:22";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:23";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:24";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:25";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:26";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:27";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:28";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:29";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:30";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:31";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:32";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:33";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:34";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:35";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:36";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:37";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:38";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:39";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:40";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:41";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:42";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:43";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:44";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:45";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:46";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:47";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:48";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:49";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:50";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:51";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:52";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:53";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:54";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:55";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:56";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:57";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:58";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 23:59";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:00";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:01";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:02";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:03";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:04";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:05";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:06";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:07";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:08";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:09";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:10";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:11";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:12";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:13";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:14";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:15";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:16";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:17";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:18";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:19";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:20";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:21";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:22";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:23";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:24";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:25";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:26";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:27";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:28";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:29";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:30";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:31";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:32";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:33";"19.9";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:34";"19.9";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:35";"19.9";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:36";"19.9";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:37";"19.9";"55";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:38";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:39";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:40";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:41";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:42";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:43";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:44";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:45";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:46";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:47";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:48";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:49";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:50";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:51";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:52";"19.9";"55";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:53";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:54";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:55";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:56";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:57";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:58";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 00:59";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:00";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:01";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:02";"19.9";"55";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:03";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:04";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:05";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:06";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:07";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:08";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:09";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:10";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:11";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:12";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:13";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:14";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:15";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:16";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:17";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:18";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:19";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:20";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:21";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:22";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:23";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:24";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:25";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:26";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:27";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:28";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:29";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:30";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:31";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:32";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:33";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:34";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:35";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:36";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:37";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:38";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:39";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:40";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:41";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:42";"19.9";"55";"6.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:43";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:44";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:45";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:46";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:47";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:48";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:49";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:50";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:51";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:52";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:53";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:54";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:55";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:56";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:57";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:58";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 01:59";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:00";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:01";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:02";"19.9";"55";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:03";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:04";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:05";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:06";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:07";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:08";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:09";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:10";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"09.12.2008 02:11";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
